p = 12; number of cycles = 10000; data structure = Google Zetasketch Sparse
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
41956; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -1.3854514253026982E-4; 0.015341187782506479; 11.748773965500051; 7.751554874353159
44053; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -2.0814473475132226E-4; 0.015407069771435753; 11.849899723179117; 7.818275185950068
46255; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -1.9358123446113935E-4; 0.015378381453704864; 11.805811237491836; 7.789186677043892
48567; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -1.0410772746926924E-4; 0.015434494580383701; 11.89212325775854; 7.846133245543575
50995; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -7.542896362388469E-5; 0.015479734514232773; 11.961939257105975; 7.892196141266875
53544; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -1.023158523830868E-4; 0.015421159039221016; 11.871582333958363; 7.8325808443760545
56221; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -1.371871720531474E-4; 0.015479429742562327; 11.961468238133767; 7.891885374422551
59032; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -2.240632199485025E-4; 0.015600576715156932; 12.14942945276719; 8.015897605295276
61983; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -1.6303018569607797E-4; 0.015654759115878627; 12.233968430171156; 8.07167436330363
65082; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -1.50623828401094E-4; 0.01566820178077212; 12.254987948386091; 8.08554252940794
68336; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -1.5748946382580193E-4; 0.015723374984342675; 12.341448083240792; 8.142586820304862
71752; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -1.5886525811127216E-4; 0.015811446992381042; 12.480092651164345; 8.234061128981347
75339; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -5.268320524562312E-5; 0.015817466014260168; 12.489596177124788; 8.240331323913903
79105; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 7.864483913785474E-5; 0.015858172771109104; 12.553963650426242; 8.28279941487257
83060; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 9.368047194798941E-5; 0.015778226716582123; 12.427705720927706; 8.199497508503104
87213; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.0750690837375161E-4; 0.015798660785393805; 12.459916315988044; 8.220749274506856
91573; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.3899075054874254E-4; 0.015718681384911226; 12.334081068459307; 8.137726243404963
96151; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 4.8106623956069094E-5; 0.01580572143022573; 12.47105583010045; 8.228098854571082
100958; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 4.8864874502268274E-5; 0.015776900411465893; 12.425616482738171; 8.198119080037348
106005; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -5.756332248478845E-6; 0.015797940100079764; 12.458779577372953; 8.219999282058405
111305; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.2731233996675802E-5; 0.0157798876693606; 12.430322354493322; 8.201223899591188
116870; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.0587404808761872E-4; 0.015921417789504927; 12.654297897843957; 8.34899750727942
122713; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.4532608607075045E-4; 0.016009116926543034; 12.794087892404916; 8.441227540549846
128848; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.0717977772258787E-4; 0.016012910995574548; 12.800152862125437; 8.445229059835004
135290; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.5387094389829255E-4; 0.01601991769820184; 12.811357131813455; 8.452621364050641
142054; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.1098455516916103E-4; 0.016065099562028468; 12.883724202979336; 8.500367394818257
149156; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 8.041781758695594E-5; 0.016078221010664268; 12.904778808118873; 8.514258710420737
156613; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 5.2775950910843924E-5; 0.016025209172447444; 12.819821864713024; 8.458206188625564
164443; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.1960861818380838E-4; 0.016063118937338552; 12.880547596554615; 8.498271547278101
172665; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.809052210928677E-4; 0.016074866211498725; 12.899394079981759; 8.510705997962324
181298; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.9307714370814903E-4; 0.01607662168205011; 12.902211614211566; 8.512564938414906
190362; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 8.550918775806095E-5; 0.016007772620790096; 12.791939311203539; 8.439809959010411
199880; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.648574144486692E-4; 0.01604676141501187; 12.85432771136286; 8.480972305718092
209874; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.70720051078266E-4; 0.0160021659848799; 12.782980265085751; 8.43389899861507
220367; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.1979198337319108E-4; 0.016030991419768135; 12.82907488016192; 8.46431110282478
231385; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.0060850962681245E-4; 0.015993790426091666; 12.769602503111571; 8.425072677133066
242954; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 4.407212888036418E-5; 0.016075637701523995; 12.900632285332131; 8.511522935691087
255101; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -2.91484549256961E-5; 0.01615018066930592; 13.020550515709035; 8.59064206300867
267856; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 7.64963263843259E-7; 0.016199603801710146; 13.100363993552497; 8.643301051515326
281248; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 4.527996643531687E-5; 0.0161904265425911; 13.085525188621439; 8.633510769479882
295310; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.803426907317734E-5; 0.0162498329459855; 13.181728972959991; 8.696983682960944
310075; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -5.221188422155929E-5; 0.01626049526036431; 13.199033009127522; 8.708400464515707
325578; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -2.953393656819564E-5; 0.01623518157459878; 13.157969548348769; 8.681307793357673
341856; 6240; 6240.0; 6240; 4117; 4117.0; 4117; -2.389485631376954E-5; 0.01629275201934701; 13.251452116727695; 8.742985314834602
358948; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.1762483702374719E-4; 0.01634455088138493; 13.335845628227908; 8.79866609798306
376895; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 5.3689489115005503E-5; 0.016411397968559404; 13.44515244545919; 8.870784073390302
395739; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 4.6299707635588105E-5; 0.016305813813255656; 13.272707840498944; 8.757009323611243
415525; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 7.302015522531737E-5; 0.01628723781132388; 13.242483846889103; 8.737068268852955
436301; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.3231645125727422E-4; 0.016336033805435825; 13.321950744577718; 8.789498592215779
458116; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.2883243545302938E-4; 0.016279186936215984; 13.229395411028914; 8.728432837693274
481021; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.7555886333444902E-4; 0.016344031212587894; 13.334997625400122; 8.798106606373766
505072; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.369042433554028E-4; 0.01636826488784713; 13.374571164301363; 8.824216263369985
530325; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.580943760901334E-4; 0.016391084306241453; 13.411888825137; 8.848837546969396
556841; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.2592571308506376E-4; 0.01636295169729417; 13.365889717339272; 8.818488456135542
584683; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.6097868417586964E-4; 0.016298012189685053; 13.260010050649319; 8.748631631173598
613917; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 3.107320696445937E-4; 0.016283518096282184; 13.236435842670113; 8.733077942992445
644612; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 3.76120519009885E-4; 0.01622214117254602; 13.13684058196288; 8.667367416016214
676842; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 3.223708044122557E-4; 0.01620662063154101; 13.111715250550956; 8.65079033437793
710684; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.682581850724091E-4; 0.016315735626837757; 13.288865193919555; 8.767669551821603
746218; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.5045027056436593E-4; 0.016274383262273512; 13.22158908432302; 8.723282413486839
783528; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.3362049601290575E-4; 0.01627877408911278; 13.228724413350928; 8.727990129770156
822704; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.4673868122678384E-4; 0.016210178348120302; 13.117472513327186; 8.654588836116671
863839; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.554034953272543E-4; 0.0162337348233154; 13.155624583981057; 8.679760642988784
907030; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.2869254600178606E-4; 0.016259527768911722; 13.197462383939131; 8.707364204275224
952381; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 1.7090492145475393E-4; 0.016299673748133518; 13.262713865635998; 8.750415542439647
1000000; 6240; 6240.0; 6240; 4117; 4117.0; 4117; 2.1134489999999998E-4; 0.016240341302605064; 13.166334386404992; 8.686826709748294
