p = 12; number of cycles = 10000; data structure = Hash4j UltraLogLog FGRA
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
248; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.8948635100140075E-5; 0.009626008177528449; 3.060004944119282; 3.036283975560218
260; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 4.0772326664993075E-6; 0.009662910621548781; 3.08351169964165; 3.0596085081715594
273; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.139737819157707E-6; 0.00968856278681358; 3.0999050508159307; 3.0758747791041796
286; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -4.245048606022048E-6; 0.009685000927291652; 3.0976261995652052; 3.073613593367025
300; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.77709095477536E-5; 0.009660299887722715; 3.08184571283837; 3.0579554359946615
314; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.54340423620146E-5; 0.009618320544266609; 3.055119263206831; 3.0314361681432125
329; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 4.6124423151076815E-5; 0.009606877023135382; 3.0478538526096397; 3.024227078558402
345; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.713370931408109E-5; 0.009633678168030874; 3.0648833026125097; 3.04112451732094
362; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.366307840307233E-5; 0.009573142055787567; 3.02648609224121; 3.003024959743216
380; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.9201227304006994E-5; 0.009579088228944066; 3.030246947181677; 3.0067566607694163
398; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.3342161798350324E-5; 0.009563053856379199; 3.0201108169577386; 2.9966991051983767
417; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 9.814627371323086E-5; 0.009558325003819541; 3.0171247148402673; 2.9937361511593354
437; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.2258218674388054E-4; 0.009556746728153096; 3.0161284186527677; 2.9927475781980952
458; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.1150290368190045E-4; 0.009518753466090752; 2.992194589112243; 2.9689992822199
480; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.3883334242214133E-4; 0.009583906301508757; 3.033296010111181; 3.0097820875521797
504; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.2158768507897643E-4; 0.009606418190756078; 3.047562723528683; 3.0239382062920264
529; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 9.649937062520174E-5; 0.009628461032097906; 3.061564615223038; 3.0378315561903015
555; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.3695830348694413E-5; 0.0097218962716781; 3.121272181280677; 3.0970762728986556
582; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.316698171140758E-6; 0.009737378324144052; 3.131221305586904; 3.106948272210261
611; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0245826698291125E-5; 0.009719988295999573; 3.1200471677935515; 3.095860755640113
641; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.279003067216563E-5; 0.009716282663553394; 3.1176686579074055; 3.0935006838151002
673; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.3924527272894715E-5; 0.009770069692039798; 3.152281541264278; 3.1278452502467258
706; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -4.164911951695552E-5; 0.009760775774590027; 3.1462870886695002; 3.1218972662767137
741; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.941480009196236E-5; 0.009755132340853555; 3.1426499331574114; 3.1182883057685946
778; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.169422631750932E-5; 0.009786837272368475; 3.1631108376731865; 3.138590598621456
816; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.9917909187532347E-5; 0.009755777776017898; 3.143065805296837; 3.118700954092986
856; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.8426693932355688E-5; 0.009755858390956159; 3.1431177497155254; 3.1187524958417616
898; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.28522075042622E-5; 0.009714210204244598; 3.1163388175616586; 3.092181152309243
942; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.050637252534207E-6; 0.009737142768498921; 3.131069813489377; 3.1067979544700792
989; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.491228302688326E-5; 0.009735671535340636; 3.13012370725924; 3.105859182396765
1038; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.6016479430620424E-6; 0.009751786154403027; 3.140494331636646; 3.1161494143371375
1089; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.772862373400501E-5; 0.00973562230338433; 3.1300920501263145; 3.1058277706679704
1143; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.231829071355373E-5; 0.009714600910974681; 3.116589501664462; 3.0924298931244274
1200; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.348498542287457E-5; 0.009737584280211747; 3.131353764412229; 3.107079704222987
1260; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.3529648134928657E-4; 0.00979820337688216; 3.170462165632537; 3.1458849395423623
1323; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.2863742203954683E-4; 0.009745734667269763; 3.1365978630200964; 3.1122831509036613
1389; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.7383914256346381E-4; 0.009758272454614088; 3.1446734560010055; 3.120296142388595
1458; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.7021355301961538E-4; 0.009768678070692833; 3.1513836009215286; 3.1269542706818267
1530; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.5730747868239467E-4; 0.009773801177966342; 3.15468990493893; 3.1302349444355273
1606; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.9151175232234445E-4; 0.009778982661390583; 3.1580356464740644; 3.1335547499897696
1686; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.1586282816777508E-4; 0.009773448724889349; 3.1544623864748336; 3.130009189680455
1770; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.451719970287648E-5; 0.009779757229714164; 3.1585359462161646; 3.134051171439295
1858; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.562066037733763E-5; 0.009814195753738132; 3.180820106177848; 3.156162585974919
1950; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.709204897133041E-7; 0.009814449413788473; 3.1809845327769257; 3.156325737949198
2047; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.6932189876959147E-5; 0.009836770922038442; 3.195470341189957; 3.1706992532737557
2149; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.723058745669355E-6; 0.009874863999470698; 3.2202672978015934; 3.1953039854155345
2256; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.587728096674766E-5; 0.00991660013016154; 3.2475457536655523; 3.2223709803813234
2368; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.7301873124812453E-5; 0.009910697187849255; 3.2436806447750053; 3.218535833575199
2486; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.7183629032103335E-6; 0.009859568400747271; 3.2102990047546425; 3.1854129659580948
2610; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.9065590629233978E-5; 0.00984575529043476; 3.2013101424248336; 3.176493784731618
2740; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.0629482377238304E-5; 0.009843306888229597; 3.199718162935553; 3.174914146168611
2877; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.405764151414042E-5; 0.009797675244344554; 3.1701203929548374; 3.145545816265265
3020; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.643775957455912E-5; 0.009810076878532942; 3.1781507785706844; 3.153513950829826
3171; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.0847278875231445E-5; 0.009802412780819817; 3.1731868738559443; 3.1485885259965958
3329; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.531681440526735E-5; 0.009721826372568446; 3.1212272983985634; 3.097031737945861
3495; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -6.395510757561883E-5; 0.009677427302060929; 3.092783435540732; 3.0688083701489433
3669; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.2309460527726615E-5; 0.00962080706030634; 3.05669907850793; 3.03300373681407
3852; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.1896073365918674E-5; 0.009678318582737237; 3.0933531458497137; 3.069373664098941
4044; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.585771385522998E-5; 0.009647391459258123; 3.0736150768367336; 3.0497886033728827
4246; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.355766561970952E-6; 0.009628574394730638; 3.0616367075474584; 3.0379030896594936
4458; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.9334159093221237E-6; 0.009609011157267259; 3.049208143166152; 3.0255708707385076
4680; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.6291304997270206E-5; 0.009582686878986002; 3.032524167390483; 3.009016228108386
4913; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.907063766720539E-5; 0.009582133210762329; 3.032173751315066; 3.0086685284366546
5158; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.060194237793972E-5; 0.009557241811473976; 3.0164409253235824; 2.993057662336578
5415; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 9.915364655393705E-5; 0.009585852613098434; 3.0345281462492024; 3.0110046722472705
5685; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.941581018840113E-5; 0.009596475715459773; 3.041257639502281; 3.017681998885984
5969; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.985244998824479E-5; 0.009553461627516205; 3.0140552063556534; 2.9906904373141368
6267; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.6065390040268024E-5; 0.009560690399019883; 3.018618193116804; 2.995218052084891
6580; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0599148841870083E-5; 0.009544320173534866; 3.0082898271149707; 2.9849697509357846
6909; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.4432542467142695E-5; 0.009549211241017387; 3.0113738641917176; 2.9880298807483707
7254; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.806269744480993E-5; 0.009482568722703035; 2.969488674795873; 2.9464693827431923
7616; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.4792118268354311E-5; 0.009430174677386594; 2.936764693385475; 2.913999075607293
7996; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.227165919344605E-5; 0.009413530255532475; 2.926406961015159; 2.903721635735972
8395; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.905948667119523E-5; 0.00942249086833983; 2.9319808274302015; 2.909252293884231
8814; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.52956022464109E-5; 0.009402478355134818; 2.9195395326009494; 2.896907443200942
9254; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.2157828802782538E-4; 0.009425986439819517; 2.9341566532895547; 2.9114112528764573
9716; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.3722007314633775E-4; 0.009512027757682617; 2.9879676662060213; 2.9648051261579127
10201; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.2144989757653215E-4; 0.009532410594161737; 3.0007869117193247; 2.9775249976749887
10711; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 9.79109797538903E-5; 0.009531101815451665; 2.9999629655882947; 2.976707438723269
11246; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.294020322440438E-5; 0.009574509873907655; 3.0273510074871335; 3.0038831702197912
11808; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.976993395264366E-5; 0.009634220197906948; 3.0652281978897418; 3.041466738991372
12398; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.564798684935768E-5; 0.009677665672926336; 3.09293579804796; 3.068959551551464
13017; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 4.3511551286197625E-5; 0.009698302047199266; 3.106140435259782; 3.0820618272345124
13667; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.076354495487716E-4; 0.009718770145456732; 3.11926518146266; 3.095084831218764
14350; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.3969438462074662E-4; 0.009747083009204365; 3.1374658322670936; 3.1131443917068835
15067; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0424583558632275E-4; 0.00982446952328156; 3.1874831314922427; 3.1627739599302873
15820; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.108323082324682E-5; 0.009890513086966856; 3.2304819550532295; 3.205439459277623
16610; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.8912469321769005E-5; 0.009928444399593827; 3.255308046658959; 3.2300731005608267
17440; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.5348176614908016E-5; 0.010046713033779589; 3.333325086469645; 3.307485357117167
18311; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.7958410497894634E-5; 0.010094088454729115; 3.364835892074121; 3.338751892910756
19226; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.4724991706416214E-5; 0.010137539810446692; 3.3938670155987225; 3.3675579689661745
20187; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.8381551879386626E-5; 0.010179965949876848; 3.422333483403292; 3.3958037664776857
21196; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.5005832805684017E-6; 0.01027396915894539; 3.4858299018204093; 3.4588079645969954
22255; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.3951737183400127E-5; 0.010331674666178601; 3.5250973904897567; 3.497771054129371
23367; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.216660094275779E-5; 0.01037838591889636; 3.557044572753783; 3.529470583817707
24535; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.0172613731169455E-5; 0.01044490960092529; 3.602790814137258; 3.574862203174954
25761; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.330016569184567E-5; 0.010520672548287327; 3.655246607874295; 3.6269113628520135
27049; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -4.2636947999724446E-5; 0.01061838796545496; 3.7234613824139573; 3.6945973406898185
28401; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.633016801706745E-5; 0.010674195143483813; 3.76270310732579; 3.7335348661837298
29821; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.79787205787435E-5; 0.010806351410657207; 3.8564512702896834; 3.8265562992021662
31312; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.364122280053356E-5; 0.010872004078438953; 3.9034524098369343; 3.8731930888304467
32877; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.8532084643754585E-5; 0.010927799218958744; 3.9436202635043633; 3.913049563787275
34520; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.140774180765113E-5; 0.010992701750028895; 3.9906033760502777; 3.9596684661584156
36245; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.1685526691180003E-4; 0.01101540087986232; 4.00710100331142; 3.976038204836138
38057; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.4279421898643686E-4; 0.011089963004138023; 4.061531916000347; 4.03004717246546
39959; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.490369042047752E-4; 0.011239394052687585; 4.171723071650557; 4.13938413311063
