p = 12; sample_size = 100
true distinct count; compressed bytes hll6 bzip2; compressed bytes hll6 lzma; compressed bytes hll6 deflate; compressed bytes hll6 zstd; compressed bytes hll8 bzip2; compressed bytes hll8 lzma; compressed bytes hll8 deflate; compressed bytes hll8 zstd; compressed bytes ull bzip2; compressed bytes ull lzma; compressed bytes ull deflate; compressed bytes ull zstd
3.30752291E8; 2054.17; 2301.92; 2128.21; 2150.43; 1743.79; 1647.4; 1845.12; 1685.61; 2428.25; 2259.51; 2398.19; 2159.27
3.47289905E8; 2050.93; 2294.64; 2123.13; 2142.99; 1744.16; 1647.1; 1845.72; 1685.51; 2428.52; 2260.99; 2399.21; 2159.46
3.646544E8; 2046.65; 2289.18; 2117.48; 2136.05; 1743.48; 1644.83; 1845.07; 1684.67; 2427.64; 2260.95; 2398.28; 2159.82
3.82887119E8; 2043.4; 2283.05; 2112.77; 2128.77; 1742.68; 1645.12; 1845.79; 1683.86; 2426.78; 2262.28; 2399.18; 2160.76
4.02031474E8; 2040.02; 2276.52; 2108.54; 2122.74; 1742.64; 1642.82; 1846.38; 1683.89; 2426.89; 2262.3; 2398.73; 2158.71
4.22133047E8; 2036.95; 2272.56; 2104.1; 2116.89; 1743.74; 1641.95; 1845.25; 1683.37; 2427.66; 2262.61; 2397.31; 2159.24
4.43239699E8; 2031.57; 2265.77; 2099.78; 2110.86; 1744.15; 1639.3; 1846.05; 1683.7; 2425.76; 2263.05; 2397.28; 2161.38
4.65401683E8; 2026.46; 2259.55; 2094.49; 2105.25; 1743.49; 1639.35; 1844.31; 1684.15; 2426.55; 2263.35; 2396.25; 2158.34
4.88671767E8; 2020.75; 2254.53; 2090.25; 2100.04; 1743.67; 1639.63; 1843.37; 1684.26; 2426.29; 2264.8; 2396.07; 2156.07
5.13105355E8; 2017.21; 2249.25; 2086.55; 2095.2; 1743.28; 1638.48; 1843.4; 1684.93; 2426.08; 2266.29; 2395.14; 2153.27
5.38760622E8; 2014.07; 2242.78; 2082.67; 2090.71; 1743.13; 1640.09; 1843.75; 1684.94; 2425.36; 2267.0; 2395.01; 2150.89
5.65698653E8; 2012.24; 2239.76; 2079.31; 2086.65; 1742.88; 1638.97; 1843.31; 1685.19; 2425.16; 2267.39; 2395.29; 2155.87
5.93983585E8; 2011.19; 2236.05; 2076.72; 2084.08; 1743.01; 1636.29; 1842.7; 1685.51; 2425.63; 2268.49; 2395.48; 2154.27
6.23682764E8; 2008.15; 2233.5; 2073.89; 2081.49; 1741.5; 1637.74; 1841.64; 1684.76; 2424.68; 2271.2; 2395.26; 2154.68
6.54866902E8; 2004.59; 2228.61; 2072.08; 2079.18; 1741.67; 1636.94; 1842.58; 1685.44; 2424.73; 2271.11; 2396.32; 2158.64
6.87610247E8; 2002.45; 2227.01; 2070.07; 2077.58; 1741.79; 1637.25; 1843.29; 1685.15; 2424.85; 2271.8; 2396.68; 2159.57
7.21990759E8; 2000.17; 2224.16; 2068.6; 2076.36; 1741.76; 1636.62; 1844.61; 1684.39; 2426.66; 2273.26; 2397.22; 2163.34
7.58090296E8; 1995.58; 2223.39; 2067.81; 2075.81; 1742.76; 1637.63; 1843.34; 1683.19; 2428.02; 2274.3; 2397.38; 2162.31
7.9599481E8; 1993.81; 2221.78; 2067.14; 2075.04; 1743.88; 1636.67; 1844.2; 1682.58; 2426.78; 2276.67; 2397.42; 2163.54
8.3579455E8; 1991.5; 2222.08; 2066.43; 2075.16; 1745.06; 1635.92; 1844.03; 1683.27; 2427.95; 2277.57; 2397.2; 2163.2
8.77584277E8; 1988.75; 2221.02; 2065.71; 2074.86; 1745.14; 1635.14; 1843.99; 1683.61; 2425.31; 2279.0; 2395.34; 2157.33
9.2146349E8; 1988.38; 2220.67; 2065.46; 2075.26; 1744.24; 1635.78; 1844.99; 1684.62; 2425.22; 2280.13; 2395.91; 2154.36
9.67536664E8; 1988.17; 2220.28; 2065.59; 2075.08; 1744.46; 1635.95; 1843.9; 1683.91; 2425.37; 2280.99; 2395.87; 2153.88
1.015913497E9; 1988.24; 2221.49; 2065.16; 2075.27; 1744.21; 1637.7; 1844.51; 1684.82; 2424.63; 2281.54; 2396.01; 2156.25
1.066709171E9; 1989.47; 2222.11; 2065.4; 2075.47; 1744.08; 1637.52; 1844.24; 1685.76; 2425.64; 2281.91; 2395.92; 2153.8
1.120044629E9; 1988.81; 2222.81; 2064.96; 2076.0; 1742.84; 1638.08; 1843.24; 1685.18; 2425.9; 2282.41; 2395.55; 2158.04
1.17604686E9; 1990.79; 2223.86; 2066.16; 2077.39; 1744.06; 1638.11; 1844.0; 1685.57; 2426.69; 2284.57; 2396.82; 2155.95
1.234849203E9; 1991.57; 2227.0; 2066.28; 2077.47; 1743.27; 1639.67; 1843.56; 1685.17; 2426.98; 2284.37; 2395.58; 2156.22
1.296591663E9; 1992.77; 2229.65; 2067.27; 2078.34; 1742.66; 1639.75; 1843.33; 1686.06; 2427.06; 2286.72; 2395.82; 2159.34
1.361421246E9; 1995.29; 2230.98; 2069.18; 2079.67; 1743.54; 1640.95; 1844.69; 1685.37; 2427.65; 2287.51; 2396.37; 2158.15
1.429492308E9; 1996.48; 2231.8; 2070.03; 2081.33; 1743.08; 1640.17; 1844.5; 1685.6; 2427.6; 2288.07; 2396.41; 2158.84
1.500966923E9; 1997.86; 2235.42; 2071.23; 2083.34; 1744.04; 1641.62; 1843.83; 1684.26; 2427.49; 2289.63; 2396.65; 2160.89
1.576015269E9; 2001.91; 2237.35; 2071.59; 2084.4; 1744.74; 1642.08; 1844.87; 1683.67; 2427.64; 2289.71; 2396.82; 2163.8
1.654816032E9; 2003.32; 2239.44; 2072.67; 2086.68; 1744.61; 1642.73; 1844.17; 1683.7; 2427.08; 2290.15; 2396.53; 2164.36
1.737556833E9; 2002.39; 2243.4; 2072.9; 2088.02; 1744.49; 1642.15; 1843.91; 1683.54; 2428.03; 2290.01; 2395.85; 2158.47
1.824434674E9; 2005.03; 2245.62; 2074.09; 2089.6; 1745.39; 1642.11; 1843.68; 1684.65; 2427.28; 2289.74; 2395.04; 2161.04
1.915656407E9; 2007.68; 2248.73; 2075.94; 2090.68; 1745.87; 1644.0; 1844.19; 1685.56; 2426.53; 2290.04; 2394.96; 2161.28
2.011439227E9; 2011.49; 2252.51; 2077.87; 2091.37; 1746.04; 1642.55; 1844.99; 1686.15; 2426.42; 2291.39; 2395.87; 2159.82
2.112011188E9; 2014.53; 2258.59; 2079.16; 2090.54; 1746.91; 1644.08; 1845.18; 1687.2; 2426.66; 2293.68; 2396.8; 2155.5
2.217611747E9; 2015.58; 2261.11; 2079.29; 2089.62; 1745.79; 1643.4; 1845.98; 1687.43; 2426.51; 2292.94; 2395.57; 2158.2
2.328492334E9; 2019.93; 2264.35; 2080.06; 2088.32; 1745.82; 1643.18; 1846.39; 1687.23; 2425.95; 2292.42; 2396.08; 2160.04
2.44491695E9; 2024.4; 2269.18; 2081.11; 2086.49; 1746.84; 1644.14; 1846.71; 1687.18; 2426.73; 2294.09; 2396.43; 2158.56
2.567162797E9; 2025.2; 2271.51; 2081.3; 2084.09; 1745.28; 1644.7; 1846.38; 1686.04; 2426.09; 2294.9; 2396.43; 2158.21
2.695520936E9; 2028.79; 2276.24; 2081.11; 2081.16; 1745.01; 1645.11; 1846.77; 1686.42; 2426.55; 2295.79; 2396.6; 2160.23
2.830296982E9; 2031.78; 2281.07; 2081.35; 2077.95; 1744.98; 1644.23; 1846.61; 1686.23; 2426.37; 2295.67; 2396.29; 2160.54
2.971811831E9; 2034.61; 2281.74; 2081.9; 2074.53; 1746.47; 1643.41; 1848.02; 1685.95; 2427.68; 2297.44; 2396.2; 2162.41
3.120402422E9; 2037.82; 2284.13; 2081.32; 2070.55; 1745.69; 1642.71; 1847.37; 1684.76; 2427.05; 2298.04; 2397.13; 2164.06
3.276422543E9; 2041.73; 2286.4; 2081.19; 2066.16; 1746.66; 1645.77; 1846.12; 1685.05; 2426.73; 2298.71; 2396.51; 2162.42
3.44024367E9; 2043.91; 2289.42; 2079.4; 2062.32; 1746.65; 1644.58; 1845.72; 1684.75; 2426.47; 2301.28; 2396.33; 2160.17
3.612255853E9; 2048.38; 2290.35; 2078.19; 2057.77; 1746.86; 1645.2; 1845.03; 1684.58; 2427.15; 2301.67; 2396.2; 2162.04
3.792868645E9; 2050.47; 2290.95; 2077.24; 2053.97; 1747.09; 1645.98; 1844.53; 1684.7; 2426.9; 2304.21; 2395.7; 2159.59
3.982512077E9; 2053.71; 2292.32; 2076.49; 2048.85; 1746.45; 1646.78; 1844.54; 1685.46; 2425.71; 2304.08; 2395.21; 2154.5
4.18163768E9; 2056.45; 2291.94; 2074.64; 2043.72; 1747.42; 1646.05; 1845.01; 1686.1; 2425.04; 2304.27; 2394.62; 2153.72
4.390719564E9; 2059.53; 2291.3; 2073.38; 2038.36; 1746.7; 1647.07; 1845.12; 1687.11; 2425.93; 2305.93; 2395.17; 2154.72
4.610255542E9; 2061.14; 2292.08; 2070.76; 2033.18; 1745.9; 1648.05; 1844.91; 1686.87; 2425.48; 2308.92; 2395.48; 2156.43
4.840768319E9; 2064.34; 2291.3; 2068.6; 2028.69; 1745.36; 1646.43; 1844.48; 1686.58; 2426.07; 2308.93; 2395.29; 2156.35
5.082806734E9; 2064.63; 2292.91; 2066.89; 2024.25; 1744.37; 1646.64; 1844.56; 1686.5; 2425.09; 2309.55; 2396.24; 2158.01
5.33694707E9; 2064.92; 2291.63; 2064.81; 2019.87; 1744.37; 1647.1; 1843.74; 1685.83; 2426.51; 2310.85; 2395.42; 2157.17
5.603794423E9; 2065.48; 2289.8; 2061.85; 2015.88; 1744.15; 1646.53; 1843.59; 1685.84; 2426.64; 2311.53; 2395.5; 2162.21
5.883984144E9; 2064.51; 2289.51; 2059.9; 2012.56; 1744.35; 1645.03; 1844.75; 1685.16; 2426.17; 2313.41; 2394.91; 2163.21
6.178183351E9; 2064.61; 2287.23; 2057.23; 2009.24; 1746.08; 1645.46; 1844.81; 1684.53; 2423.79; 2316.28; 2395.39; 2163.12
6.487092518E9; 2063.42; 2284.87; 2054.82; 2006.5; 1746.07; 1645.77; 1844.23; 1684.15; 2425.23; 2316.36; 2395.61; 2163.36
6.811447143E9; 2062.24; 2283.67; 2053.27; 2004.27; 1745.18; 1648.48; 1843.77; 1683.96; 2423.86; 2318.15; 2394.71; 2163.56
7.1520195E9; 2059.93; 2283.61; 2051.37; 2002.97; 1745.8; 1647.33; 1844.93; 1684.35; 2424.8; 2318.09; 2394.86; 2160.01
7.509620474E9; 2058.94; 2283.94; 2050.18; 2001.45; 1745.24; 1648.47; 1844.31; 1684.41; 2425.57; 2319.16; 2395.42; 2158.93
7.885101497E9; 2057.07; 2283.45; 2049.18; 1999.8; 1745.08; 1646.69; 1844.29; 1684.18; 2426.17; 2319.86; 2394.85; 2158.43
8.279356571E9; 2056.34; 2282.85; 2047.64; 1999.54; 1744.74; 1648.63; 1843.31; 1685.67; 2425.89; 2320.76; 2395.13; 2154.9
8.693324399E9; 2052.53; 2282.15; 2046.67; 1998.57; 1744.46; 1646.82; 1842.61; 1686.16; 2425.33; 2319.19; 2395.54; 2156.44
9.127990618E9; 2049.78; 2283.38; 2045.89; 1998.83; 1744.34; 1647.93; 1843.14; 1685.96; 2425.23; 2321.93; 2394.63; 2158.45
9.584390148E9; 2047.67; 2282.81; 2044.56; 2000.02; 1744.13; 1646.91; 1843.66; 1685.58; 2425.5; 2321.11; 2395.1; 2159.74
1.0063609655E10; 2045.34; 2282.93; 2044.68; 2002.86; 1744.15; 1645.84; 1844.24; 1686.35; 2425.65; 2320.7; 2395.78; 2155.8
1.0566790137E10; 2043.32; 2284.39; 2044.43; 2005.24; 1743.04; 1648.05; 1844.57; 1685.35; 2425.7; 2319.48; 2396.61; 2156.7
1.1095129643E10; 2039.8; 2285.62; 2043.99; 2008.2; 1744.04; 1646.56; 1844.11; 1685.02; 2425.01; 2318.95; 2396.79; 2159.35
1.1649886125E10; 2036.95; 2288.1; 2044.81; 2010.94; 1743.64; 1648.9; 1844.57; 1684.52; 2425.69; 2317.89; 2396.32; 2161.28
1.2232380431E10; 2030.91; 2289.61; 2044.74; 2015.38; 1744.35; 1649.57; 1844.22; 1684.26; 2425.88; 2317.4; 2395.14; 2162.74
1.2843999452E10; 2029.87; 2292.2; 2044.8; 2020.87; 1745.8; 1646.57; 1844.02; 1684.37; 2426.21; 2318.33; 2394.73; 2163.98
1.3486199424E10; 2024.99; 2293.62; 2045.37; 2025.79; 1746.63; 1650.62; 1843.4; 1683.94; 2426.42; 2314.13; 2395.03; 2160.66
1.4160509395E10; 2022.66; 2296.19; 2046.6; 2032.66; 1747.34; 1649.76; 1844.25; 1684.34; 2426.97; 2312.02; 2395.36; 2158.0
1.4868534864E10; 2020.49; 2297.52; 2048.27; 2038.0; 1747.81; 1650.94; 1844.27; 1685.4; 2426.25; 2312.53; 2394.33; 2155.97
1.5611961607E10; 2018.3; 2299.93; 2050.17; 2042.99; 1746.81; 1650.96; 1843.17; 1685.42; 2425.8; 2312.51; 2394.58; 2154.96
1.6392559687E10; 2013.57; 2301.37; 2052.44; 2047.46; 1745.36; 1651.26; 1843.66; 1685.55; 2425.43; 2310.18; 2394.66; 2153.28
1.7212187671E10; 2010.95; 2304.4; 2055.43; 2052.38; 1745.16; 1652.86; 1843.82; 1685.79; 2424.47; 2307.09; 2394.29; 2152.34
1.8072797054E10; 2011.55; 2306.39; 2057.07; 2057.66; 1744.77; 1652.36; 1843.5; 1686.77; 2426.21; 2305.39; 2394.49; 2154.72
1.8976436906E10; 2008.52; 2308.73; 2059.87; 2062.73; 1744.58; 1653.63; 1843.78; 1686.65; 2427.04; 2300.37; 2395.06; 2155.2
1.9925258751E10; 2006.53; 2310.35; 2063.0; 2068.53; 1744.84; 1653.44; 1844.13; 1685.56; 2427.3; 2297.57; 2395.55; 2154.41
2.0921521688E10; 2004.74; 2310.6; 2065.93; 2074.11; 1745.49; 1655.33; 1844.11; 1684.98; 2426.43; 2292.69; 2395.71; 2157.32
2.1967597772E10; 2002.85; 2312.07; 2069.24; 2079.42; 1744.38; 1655.96; 1843.1; 1685.15; 2426.27; 2287.59; 2395.78; 2157.64
2.306597766E10; 2000.76; 2313.45; 2072.14; 2084.45; 1744.73; 1655.53; 1842.63; 1685.25; 2425.92; 2284.94; 2395.19; 2158.73
2.4219276543E10; 1999.55; 2315.91; 2074.02; 2088.5; 1744.05; 1657.85; 1843.57; 1684.22; 2424.96; 2281.35; 2394.73; 2162.1
2.543024037E10; 1996.4; 2315.07; 2076.83; 2093.76; 1744.84; 1656.33; 1842.87; 1683.26; 2424.94; 2278.51; 2394.24; 2162.11
2.6701752388E10; 1996.65; 2315.3; 2079.61; 2098.32; 1744.08; 1658.13; 1842.29; 1682.76; 2425.38; 2274.74; 2394.13; 2162.94
2.8036840007E10; 1997.1; 2315.92; 2083.34; 2103.49; 1744.24; 1656.68; 1843.13; 1683.58; 2426.46; 2271.51; 2394.42; 2160.75
2.9438682007E10; 1995.26; 2317.95; 2085.82; 2107.91; 1744.42; 1657.39; 1844.01; 1684.2; 2424.65; 2268.22; 2394.04; 2158.59
3.0910616107E10; 1993.86; 2318.47; 2088.95; 2113.14; 1745.02; 1659.73; 1845.04; 1685.46; 2424.77; 2266.57; 2394.87; 2156.87
3.2456146912E10; 1994.96; 2317.21; 2091.37; 2117.97; 1745.45; 1659.74; 1844.48; 1685.99; 2425.43; 2264.64; 2395.0; 2156.45
3.4078954257E10; 1994.78; 2317.79; 2093.51; 2122.93; 1745.45; 1659.54; 1843.91; 1686.56; 2425.36; 2262.28; 2394.0; 2155.79
3.5782901969E10; 1995.92; 2317.29; 2096.67; 2126.79; 1744.93; 1657.16; 1844.45; 1685.97; 2425.47; 2258.74; 2394.29; 2156.88
3.7572047067E10; 1996.12; 2316.74; 2099.26; 2130.45; 1745.04; 1657.45; 1843.87; 1685.7; 2424.0; 2255.47; 2394.51; 2157.33
3.945064942E10; 1994.65; 2316.6; 2100.45; 2132.96; 1743.4; 1659.24; 1843.02; 1685.39; 2424.65; 2252.78; 2394.7; 2155.27
4.142318189E10; 1994.92; 2314.96; 2102.63; 2135.6; 1743.63; 1659.45; 1843.96; 1685.72; 2424.66; 2251.7; 2395.68; 2156.68
4.3494340984E10; 1995.21; 2313.83; 2104.19; 2137.57; 1744.09; 1659.63; 1844.4; 1685.65; 2424.01; 2249.57; 2395.32; 2160.77
4.5669058033E10; 1995.57; 2312.86; 2107.0; 2140.26; 1744.19; 1658.07; 1844.13; 1684.94; 2423.93; 2247.9; 2395.35; 2164.68
4.7952510934E10; 1994.69; 2309.27; 2109.58; 2141.55; 1744.36; 1657.76; 1845.66; 1684.6; 2424.62; 2245.2; 2395.42; 2163.08
5.035013648E10; 1995.23; 2308.4; 2110.98; 2142.86; 1744.42; 1659.61; 1844.82; 1683.25; 2424.81; 2243.59; 2395.48; 2163.91
5.2867643303E10; 1995.23; 2305.3; 2112.13; 2143.65; 1744.06; 1658.21; 1842.79; 1683.3; 2425.82; 2242.64; 2395.38; 2162.31
5.5511025468E10; 1994.73; 2302.31; 2113.34; 2144.93; 1743.8; 1658.19; 1844.23; 1684.08; 2426.61; 2243.08; 2395.38; 2161.72
5.8286576741E10; 1993.39; 2300.29; 2114.02; 2145.84; 1743.47; 1662.5; 1844.58; 1684.15; 2425.34; 2242.12; 2395.19; 2158.67
6.1200905578E10; 1991.3; 2296.99; 2115.76; 2147.35; 1742.71; 1660.03; 1843.65; 1684.64; 2424.88; 2242.35; 2394.6; 2155.17
6.4260950856E10; 1989.6; 2291.56; 2117.1; 2148.4; 1743.28; 1661.98; 1843.99; 1684.97; 2425.46; 2242.35; 2395.53; 2152.38
6.7473998398E10; 1988.5; 2289.86; 2118.35; 2149.92; 1743.84; 1660.5; 1843.93; 1684.92; 2425.7; 2242.7; 2394.59; 2152.37
7.0847698317E10; 1985.99; 2285.39; 2119.99; 2150.57; 1743.63; 1660.14; 1843.13; 1686.11; 2424.98; 2243.0; 2394.67; 2158.29
7.4390083232E10; 1983.17; 2280.1; 2120.27; 2150.84; 1742.24; 1659.68; 1842.08; 1685.09; 2423.19; 2242.54; 2394.77; 2158.28
7.8109587393E10; 1982.07; 2274.66; 2120.96; 2151.28; 1741.9; 1660.76; 1843.09; 1684.41; 2423.41; 2242.91; 2394.7; 2160.64
8.2015066762E10; 1979.57; 2269.74; 2121.76; 2151.44; 1742.58; 1661.29; 1842.85; 1684.59; 2423.38; 2244.56; 2395.32; 2156.77
8.61158201E10; 1979.1; 2264.99; 2122.81; 2152.45; 1742.0; 1662.55; 1843.01; 1684.06; 2423.06; 2244.75; 2395.49; 2161.6
9.0421611105E10; 1975.68; 2257.92; 2123.08; 2153.12; 1741.77; 1660.86; 1843.24; 1683.82; 2424.73; 2246.56; 2395.77; 2160.56
9.494269166E10; 1973.88; 2255.27; 2124.93; 2154.1; 1742.01; 1660.73; 1841.88; 1683.03; 2424.52; 2247.26; 2395.92; 2163.74
9.9689826242E10; 1974.2; 2249.33; 2126.13; 2155.38; 1742.88; 1661.23; 1842.29; 1683.26; 2426.0; 2248.47; 2396.44; 2163.83
1.04674317554E11; 1973.08; 2243.63; 2127.38; 2156.65; 1743.77; 1662.44; 1841.65; 1682.34; 2425.88; 2250.38; 2396.7; 2164.37
1.09908033431E11; 1971.44; 2238.82; 2128.37; 2158.2; 1743.39; 1663.14; 1842.38; 1683.15; 2426.34; 2250.34; 2396.51; 2162.79
1.15403435102E11; 1969.94; 2232.99; 2129.47; 2159.68; 1744.06; 1663.07; 1842.46; 1683.21; 2425.85; 2251.3; 2396.65; 2161.28
1.21173606857E11; 1971.42; 2229.89; 2130.79; 2161.27; 1744.59; 1662.3; 1843.63; 1684.02; 2426.25; 2253.33; 2395.36; 2158.37
1.27232287199E11; 1970.72; 2227.23; 2131.01; 2162.72; 1742.64; 1661.45; 1842.6; 1684.39; 2425.68; 2254.17; 2395.76; 2154.71
1.33593901558E11; 1970.94; 2226.54; 2132.71; 2164.21; 1743.29; 1662.44; 1843.01; 1684.89; 2424.7; 2255.09; 2395.85; 2155.22
1.40273596635E11; 1971.94; 2222.26; 2134.41; 2166.27; 1743.74; 1662.99; 1843.89; 1685.22; 2425.07; 2255.18; 2395.27; 2159.25
1.47287276466E11; 1969.91; 2220.41; 2136.41; 2168.68; 1744.43; 1661.4; 1844.72; 1685.77; 2425.13; 2257.14; 2394.98; 2157.72
1.54651640289E11; 1969.05; 2218.44; 2138.04; 2171.57; 1743.83; 1663.92; 1844.37; 1685.03; 2424.94; 2257.6; 2395.66; 2158.11
1.62384222303E11; 1969.95; 2219.78; 2139.8; 2175.0; 1743.82; 1664.77; 1845.75; 1685.44; 2425.62; 2258.6; 2396.61; 2159.57
1.70503433418E11; 1969.23; 2217.93; 2141.31; 2177.96; 1743.79; 1665.17; 1845.95; 1685.15; 2426.32; 2259.03; 2396.52; 2158.04
1.79028605088E11; 1968.72; 2215.5; 2143.62; 2180.95; 1743.12; 1663.73; 1845.75; 1685.28; 2425.27; 2259.81; 2395.86; 2160.82
1.87980035342E11; 1966.55; 2218.05; 2145.91; 2184.64; 1743.57; 1668.27; 1845.19; 1684.24; 2426.03; 2261.4; 2396.94; 2163.27
1.97379037109E11; 1965.97; 2218.94; 2147.52; 2188.36; 1744.24; 1667.03; 1845.04; 1683.69; 2428.78; 2262.51; 2396.86; 2165.81
2.07247988964E11; 1967.1; 2219.83; 2148.7; 2191.33; 1743.34; 1669.51; 1844.77; 1683.84; 2427.92; 2262.96; 2396.6; 2163.15
2.17610388412E11; 1966.02; 2223.67; 2152.03; 2194.61; 1744.47; 1670.64; 1845.05; 1684.44; 2426.8; 2263.95; 2396.34; 2162.48
2.28490907832E11; 1967.52; 2221.9; 2154.6; 2198.18; 1744.54; 1672.25; 1844.25; 1684.27; 2426.3; 2264.51; 2395.6; 2161.27
2.39915453223E11; 1966.78; 2224.57; 2156.72; 2202.36; 1744.94; 1673.07; 1844.76; 1685.24; 2428.13; 2264.98; 2395.5; 2162.54
2.51911225884E11; 1970.07; 2225.27; 2159.05; 2205.69; 1744.66; 1673.58; 1844.8; 1685.12; 2427.9; 2266.18; 2395.25; 2160.8
2.64506787178E11; 1971.83; 2225.52; 2160.95; 2208.72; 1744.31; 1674.61; 1843.82; 1685.15; 2427.54; 2266.82; 2396.05; 2160.41
2.77732126536E11; 1973.53; 2226.1; 2164.61; 2212.49; 1743.99; 1677.39; 1842.81; 1686.29; 2426.88; 2268.49; 2395.29; 2160.0
2.91618732862E11; 1977.61; 2229.21; 2168.42; 2216.43; 1744.12; 1677.36; 1843.43; 1686.09; 2426.68; 2268.38; 2395.73; 2161.6
3.06199669505E11; 1980.99; 2231.27; 2170.72; 2219.35; 1744.89; 1678.97; 1843.72; 1686.36; 2426.88; 2269.95; 2396.07; 2161.21
3.2150965298E11; 1982.97; 2231.74; 2173.63; 2222.07; 1743.68; 1680.52; 1845.05; 1685.32; 2428.08; 2271.53; 2397.05; 2160.55
3.37585135629E11; 1984.35; 2234.63; 2176.08; 2225.3; 1743.67; 1681.22; 1844.26; 1685.61; 2427.09; 2271.62; 2396.98; 2160.37
3.5446439241E11; 1985.45; 2234.84; 2178.11; 2228.63; 1743.12; 1681.69; 1842.61; 1685.06; 2427.26; 2273.16; 2397.33; 2162.53
3.7218761203E11; 1985.82; 2235.77; 2180.58; 2231.51; 1743.82; 1683.98; 1843.69; 1685.15; 2427.32; 2273.12; 2397.42; 2164.65
3.90796992631E11; 1989.07; 2237.56; 2182.82; 2234.18; 1744.04; 1683.58; 1843.75; 1684.98; 2425.55; 2273.59; 2396.25; 2166.73
4.10336842262E11; 1990.35; 2244.79; 2185.15; 2237.32; 1744.75; 1686.48; 1844.65; 1684.29; 2426.77; 2272.54; 2397.53; 2166.42
4.30853684375E11; 1992.27; 2246.59; 2187.39; 2240.2; 1745.98; 1687.3; 1845.64; 1684.57; 2427.0; 2272.85; 2396.7; 2162.86
4.52396368593E11; 1996.03; 2247.81; 2189.17; 2242.85; 1745.1; 1687.24; 1844.18; 1684.83; 2426.6; 2272.79; 2396.13; 2159.03
4.75016187022E11; 1998.15; 2251.57; 2190.97; 2245.04; 1744.86; 1689.85; 1844.35; 1685.67; 2426.85; 2272.85; 2395.84; 2159.58
4.98766996373E11; 1999.57; 2256.42; 2192.76; 2247.44; 1746.17; 1690.67; 1844.51; 1685.78; 2427.41; 2274.58; 2395.87; 2158.09
5.23705346191E11; 2003.37; 2260.89; 2193.95; 2248.27; 1744.82; 1694.59; 1843.58; 1686.4; 2426.53; 2274.91; 2396.1; 2156.81
5.498906135E11; 2006.44; 2266.18; 2196.0; 2250.16; 1744.49; 1695.32; 1842.68; 1687.42; 2425.85; 2275.11; 2395.51; 2157.09
5.77385144175E11; 2009.98; 2269.69; 2196.45; 2251.18; 1744.38; 1695.01; 1843.57; 1686.35; 2426.6; 2275.85; 2395.54; 2160.46
6.06254401383E11; 2013.29; 2273.09; 2198.07; 2252.38; 1744.28; 1696.48; 1844.7; 1685.89; 2425.04; 2275.65; 2395.64; 2161.3
6.36567121452E11; 2017.02; 2278.62; 2200.25; 2253.75; 1744.33; 1704.71; 1844.71; 1686.17; 2426.8; 2275.97; 2395.88; 2159.43
6.68395477524E11; 2018.81; 2284.31; 2201.37; 2254.61; 1744.72; 1702.8; 1843.63; 1685.5; 2426.18; 2276.33; 2396.54; 2159.96
7.018152514E11; 2020.72; 2289.38; 2202.84; 2255.62; 1744.94; 1705.2; 1844.89; 1685.63; 2427.5; 2276.55; 2396.78; 2162.08
7.3690601397E11; 2024.99; 2297.74; 2204.35; 2256.38; 1746.11; 1708.57; 1845.43; 1685.71; 2428.29; 2277.07; 2397.22; 2164.44
7.73751314668E11; 2025.01; 2305.04; 2204.72; 2256.29; 1744.98; 1712.88; 1844.44; 1685.72; 2427.35; 2277.44; 2397.16; 2166.73
8.12438880401E11; 2027.31; 2309.82; 2205.36; 2255.97; 1744.63; 1717.12; 1845.34; 1685.02; 2425.69; 2277.74; 2397.09; 2164.78
8.53060824421E11; 2026.33; 2313.66; 2205.05; 2255.92; 1744.6; 1719.02; 1844.74; 1684.73; 2428.14; 2280.75; 2397.04; 2164.12
8.95713865642E11; 2027.07; 2318.19; 2204.96; 2255.36; 1744.31; 1724.87; 1843.75; 1684.11; 2427.1; 2280.0; 2396.35; 2161.14
9.40499558924E11; 2027.31; 2323.91; 2205.61; 2255.69; 1744.87; 1725.9; 1844.7; 1684.9; 2427.37; 2282.46; 2396.25; 2158.19
9.8752453687E11; 2030.71; 2327.48; 2207.2; 2256.15; 1746.63; 1730.44; 1845.69; 1685.99; 2427.28; 2284.06; 2395.93; 2158.33
1.036900763713E12; 2030.64; 2334.07; 2206.94; 2255.61; 1746.28; 1744.16; 1845.32; 1685.68; 2425.96; 2283.71; 2395.39; 2156.37
1.088745801898E12; 2029.07; 2337.8; 2206.96; 2254.42; 1745.48; 1747.88; 1843.69; 1685.9; 2424.41; 2283.63; 2394.22; 2156.14
1.143183091992E12; 2029.38; 2344.11; 2207.35; 2254.58; 1745.7; 1748.78; 1844.12; 1686.8; 2422.98; 2283.89; 2393.6; 2156.23
1.200342246591E12; 2028.72; 2346.13; 2207.08; 2253.79; 1744.13; 1769.18; 1844.34; 1685.46; 2423.84; 2284.33; 2393.83; 2161.68
1.26035935892E12; 2028.26; 2352.7; 2208.34; 2254.33; 1744.06; 1774.83; 1844.47; 1686.14; 2423.89; 2286.62; 2395.02; 2161.92
1.323377326866E12; 2028.64; 2356.9; 2208.38; 2254.52; 1744.27; 1782.79; 1845.54; 1685.1; 2424.78; 2287.42; 2396.02; 2160.14
