p = 8; sample_size = 100
true distinct count; compressed bytes hll6 bzip2; compressed bytes hll6 lzma; compressed bytes hll6 deflate; compressed bytes hll6 zstd; compressed bytes hll8 bzip2; compressed bytes hll8 lzma; compressed bytes hll8 deflate; compressed bytes hll8 zstd; compressed bytes ull bzip2; compressed bytes ull lzma; compressed bytes ull deflate; compressed bytes ull zstd
3.8772414748679206E17; 209.48; 207.63; 183.55; 184.13; 150.44; 180.3; 132.57; 123.77; 202.69; 212.61; 166.45; 179.18
4.071103548611317E17; 209.1; 207.55; 183.69; 184.35; 150.96; 180.23; 132.43; 123.62; 203.03; 211.88; 166.3; 179.13
4.274658726041883E17; 209.58; 207.43; 183.84; 184.23; 150.6; 180.57; 132.26; 123.48; 202.88; 210.8; 166.37; 179.05
4.488391662343977E17; 209.98; 207.62; 183.54; 184.61; 150.25; 180.09; 132.21; 123.41; 202.64; 210.66; 166.16; 178.86
4.712811245461176E17; 210.85; 207.65; 183.46; 184.68; 150.15; 180.27; 131.94; 122.97; 203.34; 209.9; 166.11; 178.99
4.9484518077342355E17; 210.3; 207.87; 183.44; 184.56; 149.88; 180.21; 131.85; 122.72; 203.5; 208.79; 165.96; 178.94
5.195874398120948E17; 210.1; 207.79; 183.15; 184.28; 150.05; 179.83; 131.65; 122.7; 203.76; 207.91; 165.89; 178.22
5.455668118026995E17; 210.18; 207.74; 183.0; 184.1; 149.58; 180.13; 131.56; 122.58; 203.63; 207.63; 165.59; 177.94
5.7284515239283456E17; 210.5; 207.76; 183.16; 184.46; 149.32; 180.2; 131.93; 122.57; 202.97; 207.07; 165.84; 178.42
6.014874100124763E17; 210.94; 207.65; 182.94; 184.47; 148.95; 180.32; 131.82; 122.69; 203.07; 206.63; 165.72; 178.65
6.315617805131002E17; 210.95; 207.58; 182.78; 184.37; 148.84; 180.49; 131.68; 122.78; 202.76; 205.67; 165.43; 178.73
6.631398695387552E17; 210.53; 207.41; 182.46; 184.08; 149.1; 180.46; 131.55; 122.91; 202.61; 204.91; 165.38; 178.17
6.96296863015693E17; 209.65; 207.11; 182.35; 184.01; 149.01; 180.76; 131.53; 122.82; 202.43; 204.93; 165.22; 178.16
7.311117061664777E17; 209.53; 207.43; 182.05; 183.88; 148.78; 180.55; 131.24; 122.33; 202.08; 204.38; 165.01; 177.89
7.676672914748017E17; 208.88; 207.07; 181.72; 183.49; 148.39; 180.07; 131.06; 121.96; 201.63; 204.1; 164.6; 177.22
8.060506560485418E17; 209.16; 207.17; 181.57; 183.05; 148.4; 179.94; 130.85; 121.6; 201.22; 204.05; 164.4; 176.82
8.46353188850969E17; 208.55; 207.25; 181.15; 182.82; 148.2; 179.94; 130.75; 121.03; 200.98; 203.85; 164.37; 177.06
8.886708482935174E17; 207.93; 206.97; 180.79; 182.34; 147.43; 180.15; 130.52; 120.86; 201.08; 203.59; 164.15; 176.41
9.331043907081934E17; 207.73; 206.62; 180.08; 181.87; 147.01; 179.98; 130.39; 120.38; 200.09; 203.35; 163.75; 176.57
9.797596102436031E17; 207.44; 206.61; 179.86; 181.67; 146.93; 180.26; 130.27; 119.95; 200.25; 203.99; 163.72; 176.18
1.0287475907557833E18; 207.12; 206.51; 179.59; 181.54; 146.51; 180.37; 130.02; 120.11; 199.86; 203.91; 163.74; 175.9
1.0801849702935725E18; 205.69; 206.26; 178.99; 180.93; 146.32; 180.07; 129.75; 119.92; 199.41; 203.54; 163.27; 175.6
1.1341942188082511E18; 205.93; 206.08; 178.72; 180.7; 146.06; 180.42; 129.68; 119.96; 199.3; 203.51; 163.09; 175.59
1.1909039297486638E18; 205.77; 205.94; 178.32; 180.53; 145.87; 180.55; 129.64; 119.87; 198.83; 203.6; 162.77; 175.26
1.250449126236097E18; 204.84; 206.07; 178.09; 180.25; 145.87; 180.28; 129.28; 120.11; 198.93; 203.63; 162.72; 174.89
1.312971582547902E18; 205.12; 205.62; 177.79; 179.89; 145.62; 180.06; 129.23; 120.09; 198.85; 203.53; 162.46; 175.1
1.378620161675297E18; 203.59; 205.99; 177.11; 179.23; 145.54; 179.87; 129.0; 120.16; 198.91; 203.22; 162.3; 174.68
1.447551169759062E18; 203.56; 205.82; 176.92; 178.71; 145.17; 179.92; 128.92; 119.66; 198.32; 203.3; 161.77; 174.4
1.5199287282470152E18; 202.17; 205.77; 176.17; 178.04; 144.77; 180.07; 128.82; 119.05; 197.75; 202.36; 161.49; 173.96
1.595925164659366E18; 201.55; 205.63; 175.48; 177.48; 144.28; 179.82; 128.68; 118.79; 197.49; 202.7; 161.17; 173.98
1.6757214228923343E18; 201.28; 205.63; 175.06; 176.94; 143.63; 179.46; 128.45; 118.13; 197.02; 202.87; 160.89; 173.18
1.759507494036951E18; 200.07; 205.13; 174.32; 176.3; 142.89; 179.07; 127.98; 117.22; 196.03; 202.59; 160.42; 172.51
1.8474828687387986E18; 198.98; 205.1; 174.06; 175.84; 142.73; 179.19; 128.04; 116.91; 196.02; 202.83; 160.37; 172.17
1.9398570121757386E18; 198.35; 204.94; 173.51; 175.26; 142.07; 178.97; 127.62; 116.5; 195.56; 203.11; 160.13; 172.29
2.0368498627845256E18; 197.43; 204.52; 173.13; 174.75; 141.26; 178.73; 127.32; 115.97; 194.6; 202.28; 159.64; 171.43
2.138692355923752E18; 196.99; 204.59; 172.46; 174.28; 140.95; 178.45; 127.01; 115.94; 194.59; 201.7; 159.16; 170.48
2.2456269737199396E18; 196.04; 204.66; 171.99; 173.82; 140.55; 178.08; 126.86; 115.83; 193.93; 201.3; 159.06; 170.56
2.3579083224059366E18; 195.58; 204.69; 171.5; 173.35; 139.56; 177.38; 126.45; 115.71; 192.95; 201.62; 158.62; 170.52
2.4758037385262336E18; 194.91; 204.46; 171.17; 173.23; 139.94; 177.02; 126.32; 115.49; 193.06; 201.68; 158.34; 170.26
2.5995939254525455E18; 194.21; 204.44; 170.54; 172.52; 139.32; 176.9; 125.89; 115.06; 192.39; 201.51; 157.92; 169.48
2.7295736217251727E18; 193.87; 204.22; 170.26; 172.21; 138.42; 176.4; 125.55; 114.9; 191.77; 201.13; 157.85; 169.08
2.8660523028114314E18; 193.55; 204.3; 169.77; 171.83; 137.77; 176.23; 125.56; 114.5; 190.83; 200.67; 157.36; 168.58
3.009354917952003E18; 192.8; 204.06; 169.68; 171.49; 137.45; 175.97; 125.59; 114.19; 190.31; 200.65; 157.0; 168.61
3.1598226638496036E18; 192.59; 204.35; 169.19; 171.14; 136.56; 175.68; 125.21; 113.84; 190.02; 200.39; 156.55; 168.25
3.317813797042084E18; 192.1; 204.22; 168.82; 170.54; 135.97; 174.91; 124.88; 113.72; 189.19; 200.24; 156.07; 167.67
3.483704486894188E18; 191.7; 203.89; 168.22; 169.95; 135.59; 174.61; 124.5; 113.25; 188.25; 200.05; 155.66; 167.05
3.6578897112388977E18; 190.99; 203.25; 167.73; 169.36; 135.42; 173.41; 123.81; 113.11; 187.71; 199.64; 155.3; 166.47
3.840784196800843E18; 190.0; 202.83; 167.01; 168.87; 134.9; 172.45; 123.34; 113.19; 187.27; 199.0; 155.1; 165.49
4.032823406640885E18; 189.03; 202.32; 166.44; 168.34; 134.26; 171.77; 122.98; 113.2; 186.74; 199.03; 154.77; 164.64
4.2344645769729295E18; 187.89; 202.02; 165.86; 167.96; 133.91; 171.04; 122.48; 112.54; 185.84; 198.09; 154.19; 163.61
4.446187805821576E18; 187.02; 201.25; 165.27; 167.15; 133.22; 169.79; 121.92; 112.32; 184.78; 197.46; 153.58; 163.0
4.668497196112655E18; 185.59; 200.48; 164.15; 166.54; 132.79; 168.82; 121.58; 111.96; 183.98; 197.07; 153.03; 162.32
4.901922055918289E18; 184.68; 199.99; 163.61; 165.96; 132.54; 167.58; 120.89; 111.74; 182.96; 196.44; 152.49; 161.87
5.147018158714204E18; 183.66; 199.13; 162.75; 165.44; 131.99; 166.51; 120.38; 111.29; 181.97; 196.43; 151.94; 161.22
5.404369066649914E18; 182.4; 198.36; 162.03; 164.59; 131.29; 165.13; 119.59; 110.9; 181.02; 196.16; 151.35; 160.55
5.674587519982411E18; 181.41; 197.32; 161.16; 163.91; 130.67; 163.79; 119.12; 110.26; 180.1; 195.94; 150.55; 159.72
5.958316895981531E18; 180.09; 196.43; 160.38; 163.05; 130.3; 162.78; 118.56; 110.29; 179.01; 195.14; 149.94; 158.73
6.256232740780609E18; 178.98; 195.3; 159.54; 162.26; 129.72; 161.28; 117.94; 110.3; 177.96; 194.62; 149.36; 157.91
6.56904437781964E18; 178.07; 194.59; 158.56; 161.51; 129.5; 159.91; 117.32; 110.45; 176.68; 194.45; 148.32; 156.85
6.897496596710622E18; 176.89; 193.32; 157.6; 160.68; 128.92; 158.17; 116.41; 110.43; 176.05; 193.93; 147.63; 155.96
7.242371426546153E18; 175.78; 192.21; 156.77; 159.69; 128.08; 156.7; 115.7; 110.17; 174.22; 193.23; 146.77; 154.53
7.604489997873461E18; 174.27; 190.81; 155.78; 158.99; 127.44; 155.26; 114.74; 110.34; 172.7; 192.85; 146.08; 153.36
7.984714497767135E18; 173.26; 189.11; 154.63; 157.99; 126.73; 153.72; 114.13; 110.15; 171.11; 191.71; 145.23; 152.07
8.383950222655492E18; 171.9; 187.52; 153.58; 156.77; 126.11; 151.97; 113.04; 110.65; 170.3; 191.26; 144.46; 150.77
8.803147733788268E18; 170.03; 185.11; 152.5; 155.81; 125.63; 149.94; 111.92; 111.07; 169.3; 190.89; 143.93; 149.47
9.243305120477682E18; 168.07; 182.68; 150.74; 154.31; 125.0; 147.63; 110.98; 111.58; 168.5; 190.75; 143.38; 148.2
9.705470376501565E18; 166.17; 180.64; 149.1; 153.01; 124.31; 145.71; 109.83; 111.86; 166.67; 190.2; 142.51; 146.97
1.0190743895326644E19; 163.86; 177.96; 147.43; 151.64; 123.58; 143.43; 108.84; 112.27; 165.65; 189.47; 141.83; 146.27
1.0700281090092976E19; 161.79; 175.38; 145.66; 150.23; 122.6; 141.61; 107.58; 112.49; 164.05; 189.17; 140.82; 144.23
1.1235295144597625E19; 159.85; 172.7; 143.9; 149.06; 121.91; 139.39; 106.28; 112.33; 162.64; 188.34; 139.68; 142.22
1.1797059901827506E19; 157.69; 169.91; 142.02; 147.74; 121.46; 136.94; 104.9; 112.81; 161.28; 187.64; 138.89; 141.28
1.2386912896918882E19; 155.29; 167.13; 140.13; 146.4; 120.38; 133.92; 103.16; 112.88; 160.06; 187.42; 137.93; 139.53
1.3006258541764827E19; 152.63; 163.85; 137.87; 144.86; 119.14; 131.37; 101.62; 112.62; 157.99; 186.78; 136.72; 137.77
1.365657146885307E19; 149.87; 160.45; 135.86; 143.04; 118.09; 128.82; 100.11; 112.25; 156.73; 185.47; 135.77; 135.5
1.4339400042295724E19; 147.11; 157.16; 133.55; 141.52; 116.54; 126.2; 98.75; 112.11; 154.76; 184.2; 134.39; 132.76
1.5056370044410511E19; 144.67; 153.66; 131.42; 139.69; 115.44; 123.73; 97.08; 111.94; 153.32; 182.64; 133.08; 131.02
1.5809188546631037E19; 142.16; 150.12; 129.17; 137.79; 113.38; 120.65; 95.32; 111.48; 152.54; 180.89; 132.13; 129.95
1.659964797396259E19; 139.48; 146.75; 126.85; 136.32; 111.32; 118.14; 93.64; 111.03; 151.26; 178.32; 130.62; 128.69
1.742963037266072E19; 136.69; 143.2; 124.27; 134.44; 109.51; 114.86; 91.69; 112.06; 149.71; 175.65; 128.9; 127.97
1.8301111891293757E19; 133.38; 139.29; 121.28; 132.67; 108.02; 111.91; 90.17; 115.75; 148.0; 172.78; 127.16; 126.98
1.9216167485858447E19; 130.39; 135.76; 118.79; 130.44; 106.3; 109.14; 88.25; 118.9; 146.12; 169.42; 125.36; 126.6
2.017697586015137E19; 127.12; 131.59; 115.63; 128.17; 104.71; 105.91; 86.33; 123.1; 144.48; 165.88; 123.28; 125.91
2.118582465315894E19; 124.21; 127.12; 112.83; 126.45; 102.85; 102.53; 84.33; 128.73; 142.46; 161.75; 120.97; 125.8
2.224511588581689E19; 121.59; 123.24; 110.19; 124.36; 100.98; 99.87; 82.58; 127.89; 140.37; 157.9; 118.88; 125.43
2.3357371680107737E19; 118.0; 119.07; 106.99; 122.04; 99.21; 97.15; 80.62; 129.78; 137.5; 152.83; 115.98; 125.18
2.4525240264113127E19; 114.54; 114.27; 103.62; 119.28; 97.29; 94.01; 78.25; 127.56; 134.8; 147.85; 113.18; 125.2
2.5751502277318787E19; 110.81; 109.27; 100.24; 116.83; 94.88; 90.86; 76.13; 123.44; 131.86; 143.14; 110.38; 124.65
2.703907739118473E19; 107.61; 105.21; 97.12; 115.06; 92.67; 87.71; 73.93; 120.25; 128.02; 137.99; 107.39; 124.01
2.8391031260743967E19; 104.75; 101.04; 94.17; 113.68; 90.64; 84.68; 71.87; 115.63; 123.54; 133.08; 104.17; 122.9
2.9810582823781167E19; 102.19; 96.63; 90.92; 112.36; 88.61; 81.57; 69.39; 111.47; 119.74; 127.41; 100.84; 120.71
3.1301111964970226E19; 99.28; 92.75; 87.3; 111.09; 86.22; 78.3; 66.9; 107.05; 116.42; 122.07; 97.52; 119.24
3.286616756321874E19; 95.93; 88.94; 83.21; 110.05; 84.3; 75.63; 64.49; 103.13; 112.79; 116.89; 94.06; 117.85
3.450947594137968E19; 93.0; 84.94; 79.09; 107.61; 82.65; 72.48; 62.04; 99.19; 109.24; 111.62; 90.81; 117.51
3.6234949738448663E19; 90.3; 81.65; 75.28; 104.57; 80.53; 70.19; 59.84; 96.11; 105.81; 106.43; 87.49; 120.56
3.80466972253711E19; 87.87; 78.28; 71.39; 100.24; 78.87; 67.75; 57.45; 92.91; 102.44; 101.54; 84.22; 124.78
3.994903208663966E19; 85.02; 74.49; 66.61; 95.25; 76.71; 65.05; 54.03; 88.54; 98.81; 96.44; 80.3; 126.91
4.194648369097164E19; 82.07; 70.88; 61.98; 90.07; 74.34; 62.28; 50.79; 83.85; 95.52; 91.25; 76.6; 121.94
4.4043807875520225E19; 79.2; 67.48; 57.98; 84.49; 71.77; 59.34; 47.33; 79.1; 92.41; 86.49; 72.89; 116.79
4.624599826929624E19; 76.64; 64.51; 54.29; 79.37; 69.31; 56.83; 44.69; 74.86; 89.1; 81.63; 69.22; 110.59
4.8558298182761054E19; 74.21; 61.67; 51.05; 75.26; 67.51; 54.7; 42.17; 70.75; 86.49; 77.19; 65.78; 104.63
5.098621309189911E19; 71.44; 58.55; 47.47; 70.92; 65.32; 52.03; 38.94; 65.84; 83.08; 72.76; 61.89; 97.7
5.353552374649407E19; 68.9; 55.77; 43.79; 65.86; 63.24; 49.72; 36.39; 60.96; 80.08; 68.56; 58.02; 91.8
5.621229993381878E19; 66.25; 52.76; 40.52; 60.76; 61.07; 47.12; 33.7; 56.29; 76.74; 64.86; 54.33; 85.02
5.9022914930509726E19; 64.58; 50.87; 38.28; 57.03; 59.88; 45.15; 31.57; 52.97; 74.0; 61.5; 50.59; 80.12
6.197406067703521E19; 62.8; 48.73; 35.88; 53.41; 58.5; 43.3; 29.64; 49.0; 70.5; 57.74; 46.61; 73.47
6.507276371088698E19; 61.03; 46.68; 33.61; 49.38; 56.91; 41.37; 27.49; 45.26; 67.36; 54.21; 42.63; 67.09
6.832640189643133E19; 59.05; 44.28; 30.81; 45.01; 55.13; 39.38; 25.49; 41.52; 64.8; 50.89; 39.05; 60.3
7.17427219912529E19; 57.45; 42.09; 28.4; 41.1; 53.39; 37.34; 23.42; 38.1; 62.35; 47.27; 34.82; 54.05
7.532985809081555E19; 55.66; 40.17; 26.25; 37.99; 51.87; 35.85; 22.02; 35.05; 60.4; 44.38; 31.74; 48.89
7.909635099535634E19; 54.27; 38.49; 24.46; 35.04; 50.07; 34.33; 20.34; 32.55; 58.04; 41.73; 29.09; 43.94
8.305116854512416E19; 53.06; 37.11; 22.86; 32.71; 48.79; 33.03; 19.03; 30.48; 55.87; 39.54; 26.78; 39.98
8.720372697238036E19; 51.78; 35.42; 21.13; 30.49; 47.34; 31.77; 17.83; 28.45; 53.59; 37.42; 24.57; 36.65
9.156391332099939E19; 50.47; 34.16; 19.78; 28.81; 46.13; 30.84; 16.84; 27.06; 50.97; 35.28; 22.21; 33.01
9.614210898704936E19; 49.32; 32.79; 18.4; 27.15; 44.73; 29.76; 15.69; 25.7; 48.85; 33.31; 20.29; 30.22
1.0094921443640184E20; 48.2; 31.59; 17.29; 25.87; 43.53; 28.87; 14.79; 24.62; 47.36; 32.02; 18.76; 28.6
1.0599667515822193E20; 47.45; 30.83; 16.58; 25.0; 42.81; 28.25; 14.26; 23.82; 45.51; 30.6; 17.24; 26.51
1.1129650891613304E20; 47.0; 30.21; 15.97; 24.35; 42.22; 27.77; 13.76; 23.22; 43.8; 29.42; 15.84; 25.05
1.1686133436193969E20; 46.44; 29.61; 15.45; 23.64; 41.59; 27.35; 13.33; 22.49; 42.45; 28.64; 15.02; 23.91
1.2270440108003669E20; 46.21; 29.42; 15.27; 23.39; 41.36; 27.15; 13.16; 22.24; 41.6; 28.14; 14.42; 23.29
1.2883962113403853E20; 45.85; 29.02; 14.91; 22.99; 40.98; 26.85; 12.88; 21.87; 40.67; 27.57; 13.8; 22.63
1.3528160219074047E20; 45.6; 28.68; 14.58; 22.66; 40.64; 26.55; 12.57; 21.56; 39.98; 27.13; 13.29; 22.18
1.420456823002775E20; 45.37; 28.43; 14.36; 22.41; 40.42; 26.35; 12.36; 21.36; 39.36; 26.79; 12.91; 21.82
1.491479664152914E20; 45.28; 28.32; 14.26; 22.27; 40.31; 26.23; 12.26; 21.23; 38.99; 26.55; 12.64; 21.57
1.5660536473605597E20; 45.22; 28.27; 14.22; 22.22; 40.25; 26.2; 12.23; 21.2; 38.55; 26.33; 12.36; 21.34
1.644356329728588E20; 45.06; 28.06; 14.05; 22.05; 40.05; 26.04; 12.05; 21.04; 38.25; 26.17; 12.17; 21.18
1.7265741462150175E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.09; 26.08; 12.06; 21.09
1.8129028535257684E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.09; 26.08; 12.06; 21.09
1.903547996202057E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.08; 26.04; 12.06; 21.04
1.99872539601216E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.08; 26.04; 12.06; 21.04
2.0986616658127684E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
2.2035947491034068E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
2.313774486558577E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
2.429463210886506E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
2.5509363714308316E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
2.6784831900023734E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
2.8124073495024923E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
2.953027716977617E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
3.100679102826498E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
3.255713057967823E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
3.418498710866215E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
3.589423646409526E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
3.768894828730002E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
3.9573395701665025E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
4.155206548674828E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
4.36296687610857E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
4.581115219913999E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
4.810170980909699E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
5.0506795299551845E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
5.303213506452944E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
5.568374181775592E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
5.8467928908643716E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
6.139132535407591E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
6.44608916217797E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
6.768393620286869E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
7.106813301301213E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
7.462153966366273E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
7.835261664684587E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
8.227024747918817E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
8.638375985314759E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
9.070294784580497E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
9.523809523809523E20; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
1.0E21; 45.0; 28.0; 14.0; 22.0; 40.0; 26.0; 12.0; 21.0; 38.0; 26.0; 12.0; 21.0
